funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"272,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"272,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"497,416.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-12,227.38",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"125,348.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"286,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"99,668.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"400,614.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-164,088.67",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-1,075.60",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-49,424.61",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,-0.06,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-26,810.10",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-2,790.84",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"250,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"374,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"428,556.24",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"194,901.37",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-8,862.89",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"138,278.14",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"754,547.54",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"100,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"199,999.47",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"3,639,227.69",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"470,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"172,287.36",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"149,941.33",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"114,999.09",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"247,896.55",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"299,833.89",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"149,768.81",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"748,944.82",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"964,955.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,499,169.14",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,599,506.99",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,300,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-144,684.79",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"405,361.74",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,-466.95,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"150,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,-130.93,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-61,616.23",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"50,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-39,452.44",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-12,009.32",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-5,822.14",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"99,692.22",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"249,737.71",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"494,878.86",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"200,715.25",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-12,229.12",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-1,525.25",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-11,346.68",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-8,076.31",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-9,647.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-12,066.20",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,-365.48,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-3,959.01",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,-131.76,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-10,059.36",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-3,531.51",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-7,754.52",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-12,607.66",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-3,644.17",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-95,134.86",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-19,559.17",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"-10,300.78",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,-428.72,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"850,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"495,687.50",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"178,494.19",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,098,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"999,754.43",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"499,500.01",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"750,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"635,921.80",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"379,560.50",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,0.00,,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,059,885.99",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"250,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,429,999.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,448,576.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"898,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,400,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"160,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"1,300,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"700,000.00",,,,,,,,,,,,,,,,,,
7000,"HOMELAND SECURITY, DEPARTMENT OF",7040,SCIENCE AND TECHNOLOGY,70YSA1,OFF OF THE USCTY FOR SCIENCE  TECH,"898,500.00",,,,,,,,,,,,,,,,,,
