funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated
5920,NATIONAL ENDOWMENT FOR THE ARTS,5920,NATIONAL ENDOWMENT FOR THE ARTS,593105,NATIONAL ENDOWMENT FOR THE ARTS,180884.00
5920,NATIONAL ENDOWMENT FOR THE ARTS,5920,NATIONAL ENDOWMENT FOR THE ARTS,593105,NATIONAL ENDOWMENT FOR THE ARTS,0.00
5920,NATIONAL ENDOWMENT FOR THE ARTS,5920,NATIONAL ENDOWMENT FOR THE ARTS,593105,NATIONAL ENDOWMENT FOR THE ARTS,0.00
5920,NATIONAL ENDOWMENT FOR THE ARTS,5920,NATIONAL ENDOWMENT FOR THE ARTS,593105,NATIONAL ENDOWMENT FOR THE ARTS,0.00
6100,CONSUMER PRODUCT SAFETY COMMISSION,6100,CONSUMER PRODUCT SAFETY COMMISSION,613207,CONSUMER PRODUCT SAFETY,0.00
6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,68N000,OFC RESEARCH  DEV (ORD) (FUNDING),50000.00
6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,68N000,OFC RESEARCH  DEV (ORD) (FUNDING),0.00
6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,68N000,OFC RESEARCH  DEV (ORD) (FUNDING),0.00
6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,68T000,REGION 4 (FUNDING OFFICE),0.00
6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,68T000,REGION 4 (FUNDING OFFICE),0.00
6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,68T000,REGION 4 (FUNDING OFFICE),9930.00
6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,68T000,REGION 4 (FUNDING OFFICE),18305.00
6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,68T000,REGION 4 (FUNDING OFFICE),9930.00
6900,"TRANSPORTATION, DEPARTMENT OF",6900,"TRANSPORTATION, DEPARTMENT OF",691380,691380 DOT FAA DTS 915 RSPA VOLPE,596601.00
6900,"TRANSPORTATION, DEPARTMENT OF",6900,"TRANSPORTATION, DEPARTMENT OF",691380,691380 DOT FAA DTS 915 RSPA VOLPE,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6900,"TRANSPORTATION, DEPARTMENT OF",691380,691380 DOT FAA DTS 915 RSPA VOLPE,1005963.00
6900,"TRANSPORTATION, DEPARTMENT OF",6900,"TRANSPORTATION, DEPARTMENT OF",691380,691380 DOT FAA DTS 915 RSPA VOLPE,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,6913G7,VOLPE NATL TRANSPORTATION SYS CNTR,-14250.01
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,6913G7,VOLPE NATL TRANSPORTATION SYS CNTR,-2.00
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,693JK6,OST OFFICE OF THE IMMEDIATE SEC.,50700.00
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,693JK8,OST-R OFFICE OF THE IMMEDIATE SEC.,40000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,693JK8,OST-R OFFICE OF THE IMMEDIATE SEC.,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,693JK8,OST-R OFFICE OF THE IMMEDIATE SEC.,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,693JK8,OST-R OFFICE OF THE IMMEDIATE SEC.,109055.00
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,693JK8,OST-R OFFICE OF THE IMMEDIATE SEC.,300000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6901,OFFICE OF THE SECRETARY,693JK8,OST-R OFFICE OF THE IMMEDIATE SEC.,315000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,692L79,692L79 DOT FAA TECHNICAL CENTER,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,692L79,692L79 DOT FAA TECHNICAL CENTER,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,80000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,150005.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,113300.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,22789.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,50000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,115000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,40000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,40000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,100000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,60000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,40000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,95056.31
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,57100.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,196834.50
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,40000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,-47632.48
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,-5.37
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,1000000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,268824.41
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,112269.25
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,230296.80
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,51000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,113002.52
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,1876.45
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,22519.56
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,22519.56
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,-47557.04
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,-48069.14
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,39902.70
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,17499.20
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,10178.08
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,-17499.20
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,-5793.69
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,-115322.23
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,70464.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,29552.80
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693JG2,FAA,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693KA9,693KA9 CONTRACTING FOR SERVICES,79325.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,-475000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,142993.92
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,132268.16
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GH,6973GH FRANCHISE ACQUISITION SVCS,567105.80
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,-277.11
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,-246.32
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,-0.20
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,129956.80
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,536.60
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,158688.40
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,17616.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,84040.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,29552.80
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,17616.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,70464.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,151890.78
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,-118609.33
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,-30632.82
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,-37497.47
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,276778.37
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6973GJ,6973GJ NON-FRANCHISE ACQ SVC,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6925,FEDERAL HIGHWAY ADMINISTRATION,690567,690567 WESTERN FEDERAL LANDS DIV,-4716.44
6900,"TRANSPORTATION, DEPARTMENT OF",6925,FEDERAL HIGHWAY ADMINISTRATION,690567,690567 WESTERN FEDERAL LANDS DIV,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6925,FEDERAL HIGHWAY ADMINISTRATION,690567,690567 WESTERN FEDERAL LANDS DIV,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6925,FEDERAL HIGHWAY ADMINISTRATION,690567,690567 WESTERN FEDERAL LANDS DIV,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6925,FEDERAL HIGHWAY ADMINISTRATION,690567,690567 WESTERN FEDERAL LANDS DIV,-8455.15
6900,"TRANSPORTATION, DEPARTMENT OF",6925,FEDERAL HIGHWAY ADMINISTRATION,693JG5,ITS JOINT DELIVERY PROGRAM,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6925,FEDERAL HIGHWAY ADMINISTRATION,693JH7,"FHWA OFC OF PLANNING, ENVIRONMENT",10000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,500000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,211519.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,185556.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,195496.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,104143.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,249680.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,163650.85
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,192000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,249838.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,187630.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,204495.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,222816.25
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,154636.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,199100.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,100000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,230449.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,109038.60
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,249992.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,275262.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,380705.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,209377.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,141800.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,166131.16
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,149492.23
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,246000.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
6900,"TRANSPORTATION, DEPARTMENT OF",6930,FEDERAL RAILROAD ADMINISTRATION,693JJ6,693JJ6 FEDERAL RAILROAD ADMIN,0.00
